953,0
958,0
961,0
962,0
963,0
964,0
966,0
969,0
970,1
971,0
977,0
979,0
980,0
981,0
982,0
983,0
984,0
986,0
988,0
989,0
991,0
993,0
995,0
996,0
997,0
998,0
999,0
1000,0
1002,0
1003,0
1005,0
1009,0
1010,0
1012,0
1013,0
1014,1
1015,0
1017,0
1018,0
1021,0
1023,0
1025,0
1027,0
1030,0
1032,1
1036,0
1037,0
1038,0
1039,0
1041,0
1042,0
1043,0
1044,0
1045,0
1047,0
1049,0
1051,0
1052,0
1054,0
1055,0
1056,0
1058,0
1059,1
1061,1
1062,0
1063,0
1065,0
1068,0
1070,0
1074,0
1077,0
1078,1
1079,0
1081,0
1083,0
1084,0
1086,0
1087,0
1091,0
1093,0
1094,0
1095,0
1096,0
1098,0
1099,0
1100,0
1101,0
1103,0
1105,1
1106,1
1108,0
1109,0
1110,0
1114,0
1115,0
1116,0
1118,0
1120,0
1122,0
1127,0
1128,0
1129,1
1136,0
1138,1
1139,1
1140,0
1142,0
1147,0
1148,1
1151,0
1157,0
1158,0
1160,0
1161,0
1165,0
1168,0
1173,0
1174,0
1175,0
1180,0
1182,1
1183,0
1184,0
1185,0
1187,0
1188,0
1190,0
1191,0
1195,1
1196,0
1197,0
1199,1
1203,0
1205,0
1210,0
1211,0
1212,0
1217,0
1222,0
1223,0
1224,0
1225,0
1226,0
1230,0
1231,1
1232,0
1235,0
1236,0
1237,1
1238,0
1239,0
1240,0
1242,0
1244,1
1245,0
1246,0
1248,1
1252,0
1254,0
1255,0
1256,1
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1273,0
1275,0
1276,0
1277,0
1280,0
1281,1
1282,1
1283,0
1284,0
1287,0
1288,0
1290,0
1292,0
1293,0
1296,1
1299,0
1300,0
1301,0
1302,0
1303,0
1310,0
1311,0
1313,0
1315,1
1318,0
1319,0
1323,0
1324,0
1326,1
1327,0
1328,0
1330,0
1332,0
1334,0
1336,0
1338,0
1341,1
1343,1
1347,0
1349,0
1351,1
1354,0
1355,0
1357,0
1359,0
1362,0
1363,0
1364,0
1366,0
1368,0
1370,0
1371,0
1373,0
1374,0
1376,1
1377,0
1379,0
1380,1
1385,0
1386,0
1387,0
1388,0
1390,1
1393,0
1396,0
1397,1
1399,0
1403,0
1410,0
1411,0
1412,0
1414,0
1417,0
1418,0
1420,0
1423,0
1424,0
1426,0
1427,0
1430,0
1431,0
1432,0
1436,0
1444,0
1446,0
1448,0
1449,0
1450,0
1452,0
1453,0
1454,0
1455,0
1457,0
1458,0
1460,0
1462,0
1463,0
1464,0
1465,0
1467,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1482,0
1485,0
1486,1
1487,0
1489,1
1490,0
1491,0
1493,0
1494,0
1495,0
1499,1
1501,1
1503,0
1504,0
1505,0
1507,0
1509,0
1511,0
1512,0
1513,0
1515,0
1519,0
1521,0
1523,1
1525,0
1526,0
1530,0
1533,0
1535,0
1538,0
1539,0
1544,0
1547,0
1548,0
1549,0
1550,0
1553,0
1554,0
1555,1
1559,0
1560,0
1564,0
1569,0
1570,0
1571,0
1572,0
1573,0
1577,0
1580,0
1581,0
1583,0
1586,0
1587,0
1588,0
1590,0
1592,0
1593,0
1599,1
1601,0
1602,0
1603,1
1604,0
1606,0
1610,0
1612,0
1615,1
1618,0
1620,0
1621,0
1626,0
1627,0
1632,0
1633,0
1636,0
1637,0
1643,0
1644,0
1646,0
1648,0
1649,0
1651,1
1652,0
1654,1
1656,0
1657,0
1658,1
1662,0
1663,0
1666,0
1670,0
1675,0
1678,0
1679,0
1680,0
1683,0
1686,0
1687,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,1
1697,0
1698,0
1700,0
1702,0
1708,0
1709,1
1710,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1721,0
1725,0
1728,0
1732,1
1735,0
1736,0
1737,0
1739,0
1742,1
1746,0
1749,0
1751,0
1752,0
1753,0
1754,0
1756,0
1757,0
1758,1
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,1
1779,0
1780,0
1783,1
1785,0
1786,0
1789,0
1790,0
1793,0
1794,0
1798,0
1804,0
1806,0
1808,0
1811,0
1813,0
1815,0
1818,0
1819,0
1824,0
1825,0
1826,0
1829,0
1830,0
1831,1
1835,0
1836,0
1837,0
1839,0
1841,0
1845,0
1846,0
1850,0
1854,0
1855,0
1856,1
1857,1
1859,1
1861,1
1865,0
1866,0
1867,1
1869,0
1872,0
1875,0
1878,0
1880,0
1881,0
1884,0
1885,0
1886,0
1887,0
1888,0
1892,0
1895,0
1897,0
1898,0
1900,0
1901,0
1902,0
1906,0
1907,0
1914,0
1916,0
1917,1
1918,0
1922,0
1923,0
1928,0
1929,0
1931,0
1934,1
1936,1
1939,0
1943,0
1944,1
1945,0
1947,0
1948,0
1952,0
1953,0
1955,0
1958,0
1959,0
1961,0
1962,0
1965,0
1969,0
1972,0
1976,0
1977,0
1982,0
1983,0
1988,0
1991,0
1994,0
1997,0
1998,0
1999,0
2000,0
2001,0
2004,0
2005,0
2010,0
2012,0
2013,1
2014,0
2016,0
2017,0
2019,0
2025,0
2027,0
2028,0
2030,0
2033,0
2034,1
2035,0
2038,0
2039,0
2041,1
2043,1
2044,0
2047,0
2048,0
2049,1
2050,0
2053,0
2054,0
2055,0
2057,0
2058,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2070,0
2072,0
2074,0
2075,0
2078,0
2079,0
2085,0
2087,1
2090,1
2093,0
2094,0
2095,0
2099,0
2100,0
2101,1
2102,0
2104,0
2106,0
2108,0
2109,0
2111,1
2113,0
2114,1
2116,0
2118,0
2119,0
2123,0
2125,0
2126,0
2128,0
2130,0
2131,0
2132,0
2133,0
2134,0
2137,0
2142,0
2143,0
2144,0
2147,1
2156,0
2158,0
2160,0
2161,0
2164,0
2166,0
2168,0
2170,0
2178,0
2180,0
2183,0
2188,1
2189,0
2192,0
2194,0
2196,0
2198,0
2200,1
2201,0
2202,0
2204,0
2205,0
2207,0
2208,0
2209,0
2213,1
2216,0
2218,0
2219,0
2223,1
2224,0
2226,0
2230,0
2233,0
2234,0
2238,0
2241,0
2242,0
2243,0
2244,0
2246,0
2248,0
2249,0
2250,0
2252,0
2254,0
2255,0
2259,0
2265,0
2266,0
2268,0
2270,0
2275,0
2277,0
2278,0
2279,0
2281,0
2285,0
2287,1
2288,1
2293,0
2299,1
2300,0
2302,0
2305,0
2306,0
2307,0
2308,0
2310,0
2313,0
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2324,0
2325,0
2327,0
2328,1
2330,0
2332,0
2337,1
2340,0
2342,0
2345,0
2348,0
2350,0
2351,0
2356,0
2359,0
2360,0
2361,0
2363,0
2365,0
2366,0
2367,0
2368,0
2370,0
2372,0
2374,0
2377,1
2378,0
2379,0
2386,0
2390,0
2395,0
2397,0
2401,0
2402,1
2406,0
2407,0
2409,0
2410,0
2412,0
2415,0
2416,0
2419,0
2420,0
2421,0
2422,0
2424,0
2426,0
2427,0
2429,0
2438,0
2439,0
2441,0
2443,1
2445,0
2448,0
2449,0
2450,0
2453,0
2454,0
2455,0
2456,0
2457,0
2459,0
2460,0
2462,0
2464,0
2465,0
2466,0
2468,0
2470,0
2472,0
2473,0
2474,0
2476,0
2478,0
2481,0
2482,0
2483,0
2484,1
2485,0
2486,1
2487,0
2488,0
2491,0
2494,0
2499,0
2500,0
2504,0
2505,1
2506,0
2509,0
2512,0
2514,0
2522,0
2523,1
2524,1
2525,0
2526,0
2529,0
2531,0
2532,0
2533,0
2534,0
2535,0
2537,0
2540,0
2541,0
2542,0
2548,1
2549,0
2552,0
2553,0
2556,0
2557,0
2559,0
2560,1
2561,0
2566,0
2569,0
2570,0
2571,0
2572,0
2574,1
2575,0
2577,0
2579,1
2581,0
2583,0
2584,0
2585,0
2589,0
2592,0
2593,0
2594,0
2596,0
2597,0
2600,1
2602,0
2605,0
2608,0
2609,0
2611,0
2615,0
2618,0
2620,0
2621,0
2622,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2631,0
2632,0
2634,0
2636,0
2639,0
2645,0
2649,0
2654,0
2655,0
2656,0
2658,0
2661,0
2663,0
2664,0
2666,0
2667,0
2668,0
2669,0
2670,0
2674,0
2675,0
2677,0
2680,0
2684,0
2687,0
2688,0
2689,0
2690,0
2691,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2703,0
2704,0
2705,0
2708,0
2712,1
2713,0
2716,0
2718,0
2720,0
2726,0
2727,0
2728,0
2733,1
2735,0
2736,0
2739,0
2746,0
2748,1
2750,0
2751,0
2754,0
2764,1
2768,0
2769,0
2772,0
2773,1
2776,0
2777,0
2779,0
2781,0
2784,1
2785,0
2786,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2799,1
2801,0
2803,1
2807,0
2812,0
2817,0
2821,0
2822,0
2824,0
2828,0
2829,0
2832,0
2833,0
2835,0
2840,0
2841,0
2842,0
2843,0
2845,0
2847,0
2848,0
2853,0
2855,0
2857,1
2859,0
2861,0
2862,0
2863,0
2864,0
2865,0
2868,0
2869,0
2870,0
2871,1
2873,0
2874,0
2878,0
2879,0
2882,0
2883,0
2884,0
2888,0
2891,0
2894,0
2895,1
2896,0
2900,0
2902,0
2905,0
2906,0
2907,0
2909,0
2910,0
2911,0
2912,0
2914,0
2917,0
2918,1
2921,0
2923,0
2925,0
2926,0
2927,1
2928,0
2929,0
2936,0
2939,0
2945,0
2946,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2959,0
2961,0
2963,0
2968,1
2970,0
2973,0
2975,0
2978,1
2980,0
2981,0
2982,0
2984,0
2986,0
2987,1
2989,0
2992,0
2993,0
2994,0
2995,0
2998,0
2999,0
3000,0
3001,1
3003,0
3004,0
3007,0
3008,0
3009,0
3010,0
3013,0
3015,0
3016,0
3018,0
3021,0
3023,0
3024,0
3027,0
3030,0
3033,1
3039,0
3040,0
3041,0
3043,0
3044,0
3047,0
3049,0
3050,0
3051,0
3055,0
3056,0
3057,0
3059,0
3060,0
3061,0
3065,1
3066,0
3075,0
3076,0
3079,0
3080,0
3084,0
3085,0
3086,0
3087,0
3088,1
3089,0
3094,0
3096,0
3097,0
3100,0
3102,0
3106,1
3110,0
3111,0
3117,0
3118,0
3119,0
3120,0
3122,0
3126,0
3127,0
3128,0
3129,0
3133,0
3134,0
3138,0
3139,0
3140,0
3141,1
3143,0
3145,0
3146,1
3147,0
3148,0
3150,0
3151,1
3153,0
3155,0
3157,0
3159,0
3160,0
3162,0
3169,0
3170,0
3173,0
3175,0
3180,1
3181,0
3182,0
3184,0
3185,0
3186,0
3188,0
3189,0
3190,0
3192,1
3195,0
3196,0
3197,1
3198,0
3199,0
3201,0
3203,0
3208,0
3210,0
3211,0
3212,0
3216,0
3217,0
3220,0
3225,0
3227,0
3232,0
3233,0
3235,0
3239,0
3240,0
3241,0
3243,0
3248,0
3251,0
3252,0
3253,1
3257,0
3259,0
3260,0
3261,0
3262,0
3263,0
3265,0
3266,0
3268,0
3269,1
3270,0
3271,0
3274,0
3275,0
3277,0
